STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,Year,YearMonth,TextMonth,PRCP,TMAX,TMIN
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/21/1975,1975,4,April,0,76,53
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/22/1975,1975,4,April,0,75,44
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/23/1975,1975,4,April,0.05,61,45
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/24/1975,1975,4,April,0.2,63,53
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/25/1975,1975,4,April,0.42,62,38
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/26/1975,1975,4,April,0,61,38
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/27/1975,1975,4,April,0,68,45
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/28/1975,1975,4,April,0,73,43
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/29/1975,1975,4,April,0,75,47
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/30/1975,1975,4,April,0,79,52
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/1/1975,1975,5,May,0,79,45
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/2/1975,1975,5,May,0,81,49
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/3/1975,1975,5,May,0.1,73,52
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/4/1975,1975,5,May,0,63,36
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/5/1975,1975,5,May,0,65,41
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/6/1975,1975,5,May,0,70,46
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/7/1975,1975,5,May,0,75,48
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/8/1975,1975,5,May,0,79,50
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/9/1975,1975,5,May,0,80,49
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/10/1975,1975,5,May,0,79,50
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/11/1975,1975,5,May,0,78,56
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/12/1975,1975,5,May,0,82,52
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/13/1975,1975,5,May,0,95,63
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/14/1975,1975,5,May,0,93,55
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/15/1975,1975,5,May,0,76,49
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/16/1975,1975,5,May,0,76,51
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/17/1975,1975,5,May,0,88,56
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/18/1975,1975,5,May,0,90,61
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/19/1975,1975,5,May,0,94,58
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/20/1975,1975,5,May,0,82,49
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/21/1975,1975,5,May,0,75,48
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/22/1975,1975,5,May,0,84,53
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/23/1975,1975,5,May,0,83,60
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/24/1975,1975,5,May,0,87,64
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/25/1975,1975,5,May,0,91,56
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/26/1975,1975,5,May,0,90,64
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/27/1975,1975,5,May,0,93,60
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/28/1975,1975,5,May,0,91,59
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/29/1975,1975,5,May,0,95,69
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/30/1975,1975,5,May,0,100,72
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/31/1975,1975,5,May,0,99,67
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/1/1975,1975,6,June,0,97,61
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/2/1975,1975,6,June,0,89,57
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/3/1975,1975,6,June,0,84,57
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/4/1975,1975,6,June,0,94,66
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/5/1975,1975,6,June,0,100,66
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/6/1975,1975,6,June,0,95,63
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/7/1975,1975,6,June,0,91,56
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/8/1975,1975,6,June,0,92,60
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/9/1975,1975,6,June,0,96,60
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/10/1975,1975,6,June,0,99,67
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/11/1975,1975,6,June,0,101,65
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/12/1975,1975,6,June,0,93,59
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/13/1975,1975,6,June,0,99,75
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/14/1975,1975,6,June,0,107,67
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/15/1975,1975,6,June,0,100,62
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/16/1975,1975,6,June,0,89,58
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/17/1975,1975,6,June,0,86,59
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/18/1975,1975,6,June,0,84,54
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/19/1975,1975,6,June,0,82,55
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/20/1975,1975,6,June,0,72,55
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/21/1975,1975,6,June,0,85,57
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/22/1975,1975,6,June,0,87,59
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/23/1975,1975,6,June,0,91,57
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/24/1975,1975,6,June,0.21,80,52
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/25/1975,1975,6,June,0,70,51
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/26/1975,1975,6,June,0,81,59
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/27/1975,1975,6,June,0,88,60
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/28/1975,1975,6,June,0,87,63
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/29/1975,1975,6,June,0,91,61
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,6/30/1975,1975,6,June,0,90,59
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/1/1975,1975,7,July,0,85,52
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/2/1975,1975,7,July,0,81,53
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/3/1975,1975,7,July,0,84,55
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/4/1975,1975,7,July,0,82,56
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/5/1975,1975,7,July,0,84,56
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/6/1975,1975,7,July,0,89,63
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/7/1975,1975,7,July,0,95,63
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/8/1975,1975,7,July,0,95,62
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/9/1975,1975,7,July,0,100,65
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/10/1975,1975,7,July,0,98,69
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/11/1975,1975,7,July,0,99,65
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/12/1975,1975,7,July,0,99,64
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/13/1975,1975,7,July,0,97,64
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/14/1975,1975,7,July,0,97,64
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/15/1975,1975,7,July,0.01,90,63
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/16/1975,1975,7,July,0.02,77,65
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/17/1975,1975,7,July,0,87,67
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/18/1975,1975,7,July,0,91,60
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/19/1975,1975,7,July,0,87,59
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/20/1975,1975,7,July,0,92,63
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/21/1975,1975,7,July,0,93,63
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/22/1975,1975,7,July,0,96,68
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/23/1975,1975,7,July,0,99,71
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/24/1975,1975,7,July,0,103,72
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/25/1975,1975,7,July,0,106,75
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/26/1975,1975,7,July,0,112,70
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/27/1975,1975,7,July,0,109,70
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/28/1975,1975,7,July,0,101,65
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/29/1975,1975,7,July,0,93,64
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/30/1975,1975,7,July,0,87,59
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/31/1975,1975,7,July,0,88,62
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/1/1975,1975,8,August,0,95,61
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/2/1975,1975,8,August,0,98,58
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/3/1975,1975,8,August,0,104,64
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/4/1975,1975,8,August,0,103,68
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/5/1975,1975,8,August,0,101,62
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/6/1975,1975,8,August,0,100,62
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/7/1975,1975,8,August,0,92,56
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/8/1975,1975,8,August,0,97,62
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/9/1975,1975,8,August,0,101,72
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/10/1975,1975,8,August,0,100,76
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/11/1975,1975,8,August,0,101,65
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/12/1975,1975,8,August,0,97,63
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/13/1975,1975,8,August,0,94,60
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/14/1975,1975,8,August,0,91,60
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/15/1975,1975,8,August,0,91,61
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/16/1975,1975,8,August,0,91,59
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/17/1975,1975,8,August,0,90,60
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/18/1975,1975,8,August,0.24,82,60
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/19/1975,1975,8,August,0,71,61
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/20/1975,1975,8,August,0,81,60
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/21/1975,1975,8,August,0,91,70
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/22/1975,1975,8,August,0,89,70
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/23/1975,1975,8,August,0,94,65
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/24/1975,1975,8,August,0,95,64
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/25/1975,1975,8,August,0,96,67
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/26/1975,1975,8,August,0,97,63
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/27/1975,1975,8,August,0,85,58
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/28/1975,1975,8,August,0,78,57
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/29/1975,1975,8,August,0,84,57
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/30/1975,1975,8,August,0,86,58
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/31/1975,1975,8,August,0,86,57
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/1/1982,1982,11,November,0,,47
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/2/1982,1982,11,November,0,,49
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/3/1982,1982,11,November,0,,42
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/4/1982,1982,11,November,0,,42
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/5/1982,1982,11,November,0,70,44
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/6/1982,1982,11,November,0,68,50
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/7/1982,1982,11,November,0,67,48
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/8/1982,1982,11,November,0.04,61,47
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/9/1982,1982,11,November,0.01,56,39
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/10/1982,1982,11,November,0.26,54,42
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/11/1982,1982,11,November,0,53,37
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/12/1982,1982,11,November,0.01,56,36
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/13/1982,1982,11,November,0,56,35
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/14/1982,1982,11,November,0,62,35
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/15/1982,1982,11,November,0,,34
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/16/1982,1982,11,November,0,,37
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/17/1982,1982,11,November,0.42,44,40
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/18/1982,1982,11,November,2.55,52,40
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/19/1982,1982,11,November,0.56,56,47
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/20/1982,1982,11,November,0,61,42
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/21/1982,1982,11,November,0,60,44
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/22/1982,1982,11,November,0.32,50,39
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/23/1982,1982,11,November,0.63,51,45
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/24/1982,1982,11,November,0,59,39
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/25/1982,1982,11,November,0,62,36
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/26/1982,1982,11,November,0.02,53,41
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/27/1982,1982,11,November,0.03,52,43
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/28/1982,1982,11,November,0.34,54,40
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/29/1982,1982,11,November,0.73,56,50
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/30/1982,1982,11,November,1.99,54,46
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/1/1982,1982,12,December,0,54,38
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/2/1982,1982,12,December,0.02,56,42
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/3/1982,1982,12,December,0,50,44
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/4/1982,1982,12,December,0,55,38
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/5/1982,1982,12,December,0,60,44
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/6/1982,1982,12,December,0.01,52,49
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/7/1982,1982,12,December,0,,
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/8/1982,1982,12,December,0,61,36
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/9/1982,1982,12,December,0,66,35
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/10/1982,1982,12,December,0,64,36
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/11/1982,1982,12,December,0,66,36
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/12/1982,1982,12,December,0,62,38
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/13/1982,1982,12,December,0.35,61,37
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/14/1982,1982,12,December,0,55,35
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/15/1982,1982,12,December,0,52,39
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/16/1982,1982,12,December,0,59,58
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/17/1982,1982,12,December,0.19,60,51
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/18/1982,1982,12,December,0,60,39
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/19/1982,1982,12,December,0,60,34
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/20/1982,1982,12,December,0.14,58,37
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/21/1982,1982,12,December,1.18,54,46
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/22/1982,1982,12,December,1.35,52,46
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/23/1982,1982,12,December,2.42,56,40
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/24/1982,1982,12,December,0,54,31
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/25/1982,1982,12,December,0,58,34
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/26/1982,1982,12,December,0,48,38
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/27/1982,1982,12,December,0,50,36
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/28/1982,1982,12,December,0,55,31
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/29/1982,1982,12,December,0,55,30
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/30/1982,1982,12,December,0,60,43
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/31/1982,1982,12,December,0,62,32
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/1/1983,1983,1,January,0,55,26
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/2/1983,1983,1,January,0,41,27
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/3/1983,1983,1,January,0,44,30
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/4/1983,1983,1,January,0,43,37
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/5/1983,1983,1,January,0,42,38
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/6/1983,1983,1,January,0,43,38
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/7/1983,1983,1,January,0,42,37
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/8/1983,1983,1,January,0,,
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/9/1983,1983,1,January,0,,
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/10/1983,1983,1,January,0,64,32
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/11/1983,1983,1,January,0,45,31
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/12/1983,1983,1,January,0,43,32
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/13/1983,1983,1,January,0,41,31
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/14/1983,1983,1,January,0,40,30
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/15/1983,1983,1,January,0,40,29
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/16/1983,1983,1,January,0.29,46,35
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/17/1983,1983,1,January,0,46,34
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/18/1983,1983,1,January,0.02,50,44
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/19/1983,1983,1,January,1.3,48,44
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/20/1983,1983,1,January,0,54,34
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/21/1983,1983,1,January,0,54,38
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/22/1983,1983,1,January,1.2,55,42
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/23/1983,1983,1,January,0.3,56,41
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/24/1983,1983,1,January,1.96,60,47
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/25/1983,1983,1,January,0.02,60,45
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/26/1983,1983,1,January,0.05,65,51
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/27/1983,1983,1,January,1.49,73,49
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/28/1983,1983,1,January,0,57,43
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/29/1983,1983,1,January,0.47,59,45
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/30/1983,1983,1,January,0.01,55,44
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/31/1983,1983,1,January,0,59,36
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/1/1983,1983,2,February,0,60,40
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/2/1983,1983,2,February,0,59,38
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/3/1983,1983,2,February,0,59,39
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/4/1983,1983,2,February,0,59,38
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/5/1983,1983,2,February,0,60,38
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/6/1983,1983,2,February,0.65,54,48
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/7/1983,1983,2,February,1.02,53,49
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/8/1983,1983,2,February,1.03,52,47
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/9/1983,1983,2,February,0.1,54,47
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/10/1983,1983,2,February,0.16,56,50
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/11/1983,1983,2,February,0,66,48
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/12/1983,1983,2,February,0.95,64,50
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/13/1983,1983,2,February,0.62,56,49
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/14/1983,1983,2,February,0,60,46
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/15/1983,1983,2,February,0,56,46
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/16/1983,1983,2,February,0.25,58,42
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/17/1983,1983,2,February,0,64,45
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/18/1983,1983,2,February,0.3,65,44
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/19/1983,1983,2,February,0.05,67,43
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/20/1983,1983,2,February,0,62,39
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/21/1983,1983,2,February,0,63,39
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/22/1983,1983,2,February,0,64,44
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/23/1983,1983,2,February,0,64,43
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/24/1983,1983,2,February,0,68,47
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/25/1983,1983,2,February,0.24,58,46
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/26/1983,1983,2,February,0.64,54,40
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/27/1983,1983,2,February,0.62,60,46
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/28/1983,1983,2,February,0.66,58,49
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/1/1983,1983,3,March,1.26,60,49
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/2/1983,1983,3,March,1.1,60,41
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/3/1983,1983,3,March,0.5,58,49
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/4/1983,1983,3,March,0.62,64,48
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/5/1983,1983,3,March,0.12,64,45
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/6/1983,1983,3,March,0,65,47
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/7/1983,1983,3,March,0.72,63,49
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/8/1983,1983,3,March,0,65,49
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/9/1983,1983,3,March,0.3,71,49
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/10/1983,1983,3,March,0.07,71,50
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/11/1983,1983,3,March,1.2,70,50
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/12/1983,1983,3,March,2.05,60,45
