STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,Year,YearMonth,TextMonth,PRCP,TMAX,TMIN
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/21/1972,1972,4,April,0,61,37
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/22/1972,1972,4,April,0,67,24
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/23/1972,1972,4,April,0.55,61,35
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/24/1972,1972,4,April,0,50,31
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/25/1972,1972,4,April,0,54,31
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/26/1972,1972,4,April,0,65,35
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/27/1972,1972,4,April,0,70,38
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/28/1972,1972,4,April,0,50,31
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/29/1972,1972,4,April,0,50,26
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/30/1972,1972,4,April,0,64,30
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/1/1972,1972,5,May,0,73,38
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/2/1972,1972,5,May,0,75,38
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/3/1972,1972,5,May,0,79,38
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/4/1972,1972,5,May,0,78,42
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/5/1972,1972,5,May,0,72,40
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/6/1972,1972,5,May,0,66,46
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/7/1972,1972,5,May,0.15,47,36
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/8/1972,1972,5,May,0.01,58,36
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/9/1972,1972,5,May,0,63,37
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/10/1972,1972,5,May,0,66,40
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/11/1972,1972,5,May,0,73,42
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/12/1972,1972,5,May,0,82,42
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/13/1972,1972,5,May,0,84,44
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/14/1972,1972,5,May,0,79,45
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/15/1972,1972,5,May,0,76,39
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/16/1972,1972,5,May,0.12,68,37
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/17/1972,1972,5,May,0,61,33
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/18/1972,1972,5,May,0,53,37
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/19/1972,1972,5,May,0.32,62,41
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/20/1972,1972,5,May,0.92,43,34
